design_id,b2_status,b2_iptm,b2_ptm,b2_mean_plddt,b2_ipsae_d0res_min,b2_ipsae_d0res_max,b2_ipsae_d0chn_min,b2_ipsae_d0chn_max,b2_ipsae_d0dom_min,b2_ipsae_d0dom_max,b2_iptm_d0chn_min,b2_iptm_d0chn_max,b2_iptm_af_min,b2_iptm_af_max,b2_pdockq,b2_pdockq2,b2_lis,b2_n_interface,b2_struct_exists,af2m_status,af2m_iptm,af2m_ptm,af2m_mean_plddt,af2m_ipsae_d0res_min,af2m_ipsae_d0res_max,af2m_ipsae_d0chn_min,af2m_ipsae_d0chn_max,af2m_ipsae_d0dom_min,af2m_ipsae_d0dom_max,af2m_iptm_d0chn_min,af2m_iptm_d0chn_max,af2m_iptm_af_min,af2m_iptm_af_max,af2m_pdockq,af2m_pdockq2,af2m_lis,af2m_n_interface,af2m_struct_exists,ipsae_pass_4folders,iptm_pass_4folders
72,ok,0.7462518811225891,0.7879018187522888,0.7684754729270935,0.3003262399421432,0.32874959995371855,0.31031258541868706,0.3658209840243569,0.9030244293342399,0.9271834809834347,0.27138579275658614,0.350310754794382,0.4628545042881706,0.5588230639177088,0.29292000100284804,0.0901112943957069,0.29983047933504525,136,True,ok,0.19,0.47,74.18752542372881,0.005940528525689214,0.013840249432997474,0.16762883484241023,0.17683995695982127,0.3054654744666691,0.5209720609256002,0.07481399505167341,0.08499141780029461,0.1655925465625244,0.18390013006202988,0.12814470433551028,0.016379090762744273,0.040880503144654086,51,True,0,1
73,ok,0.9421534538269043,0.8856234550476074,0.8022783398628235,0.725278882701221,0.8637126726203945,0.685162156077281,0.701355614607762,0.9619568882424889,0.9714068959328548,0.569665170086139,0.6635670319624121,0.6967059245687512,0.7990377111337263,0.2883317741062107,0.3908245834835489,0.6671620237552791,57,True,ok,0.91,0.74,81.10738805970149,0.7689584965815432,0.7809539614318228,0.758903774704357,0.7704782812250964,0.9744675187292194,0.9780379660755609,0.48570525979829965,0.5407562749098395,0.585707311304555,0.6424102447142034,0.30309378818147686,0.8962678613309093,0.7295811247182112,31,True,3,3
74,ok,0.8772266507148743,0.8454509973526001,0.7579203248023987,0.5790861097151904,0.732806993210024,0.5479518397634653,0.7181495404988446,0.938800250153801,0.9711636954092899,0.4884535601847673,0.5046278350440709,0.6104454795299731,0.6591032507099586,0.18460559565239892,0.4776698894035327,0.6145011000530247,42,True,ok,0.85,0.73,78.93404181184668,0.7111821449677356,0.7182551973339402,0.6214987651847536,0.7081716738088898,0.9513591440165058,0.9707181795260721,0.41130094835813247,0.4565152773492801,0.5351045349056012,0.5653488364895273,0.31036706422008475,0.6083294127513332,0.5977296530972427,40,True,4,4
75,ok,0.9313159584999084,0.8903833031654358,0.803187906742096,0.6650110599345858,0.8540585095432682,0.5925771357228796,0.6123346913177542,0.947331139344164,0.9591956932975416,0.5278046411805041,0.5813295480562027,0.6679093180300922,0.7426717031693137,0.3664548816777846,0.5868734986882718,0.550466457161023,53,True,ok,0.85,0.72,78.73650176678446,0.6922404094603715,0.7203783237652484,0.6536496183256951,0.6946446326828754,0.9598861240907252,0.9664585045492907,0.42732475280581156,0.4455518596653984,0.5489648115619361,0.5567238214054069,0.2740494957789088,0.501018211041364,0.6184417853087606,37,True,4,3
76,ok,0.8891391158103943,0.8605512380599976,0.796859622001648,0.5405413298453304,0.7354398558033267,0.5359225718083225,0.6225135082909479,0.9478122996811791,0.9527249855959762,0.47763259215174203,0.5076868433126597,0.6153310142458572,0.6748458434446042,0.3377734045647222,0.3468147581911234,0.5191774528465438,68,True,ok,0.33,0.51,73.20908163265307,0.08543020366204351,0.10013056448806186,0.21668380151308003,0.25267599945323377,0.7615976101159765,0.8047885136434948,0.12414077070031454,0.14116618069321377,0.24857316723828568,0.27100488420410973,0.15801723206307422,0.03284727781818241,0.18680904522613068,65,True,2,2
77,ok,0.41010501980781555,0.6934930086135864,0.7811482548713684,0.05087831744593804,0.08099836595015057,0.2188161919689114,0.2574415574048675,0.5358150018520141,0.8263216739555151,0.12259590814631847,0.16766093248491684,0.20141907643529586,0.26412555235476215,0.1558757428250571,0.012558374009497365,0.08483676746584468,122,True,ok,0.22,0.6,72.3629383886256,0.006031117038574355,0.028390304388054722,0.21243345863153376,0.23986836000695677,0.198757846192242,0.7087998331696636,0.09146586407144129,0.12169374440937665,0.15420892991969995,0.19804418412026623,0.0889099730795787,0.012464207060853362,0.05404217242452536,68,True,0,0
78,ok,0.40473538637161255,0.6703463196754456,0.758182168006897,0.023487696967663663,0.10000975099960685,0.19710211527561639,0.24273463486677685,0.5731944058489162,0.7905221622813214,0.1276969860168423,0.1511037965568929,0.22838878307850746,0.2609223121096238,0.057063944056377866,0.019541918359186623,0.015303986413138253,24,True,ok,0.17,0.51,72.44413978494624,0.005924072630268772,0.006231003713916577,0.19529904961651529,0.20258458756286296,0.09931031086191817,0.3697327974676669,0.07719397399808385,0.08094656387451254,0.14442984616317642,0.1502273420917482,0.10047225883299661,0.01514512640375491,0.0,35,True,1,1
79,ok,0.9054900407791138,0.919171154499054,0.8782223463058472,0.7381723701884337,0.8575133889239672,0.6708050881351683,0.7160733385905457,0.9752372701258647,0.9832857235978947,0.6023588166805557,0.665649683665646,0.6986191840588695,0.7572147821513182,0.519465028449347,0.8215346865982228,0.6105550789004823,61,True,ok,0.23,0.63,76.2035238095238,0.006243799570731207,0.03820239252387189,0.22257013686554733,0.25568232684155445,0.3793484781476117,0.7699518802496432,0.08917387321420348,0.13555181181194056,0.15087353089470296,0.21797141498947187,0.08699471859512337,0.015117088359929205,0.09054882023204275,56,True,2,2
80,ok,0.8069722652435303,0.8558239340782166,0.8046659231185913,0.4135596105081772,0.4230649675838618,0.4457510043870659,0.4468847680550491,0.9319319990665631,0.9382915622168493,0.37019119125911215,0.42771963104510474,0.5588222087004954,0.6245899953933023,0.12983208927857615,0.389904188317301,0.41601312295589765,27,True,ok,0.16,0.46,72.61320689655173,0.0058275769560372104,0.015374611351475977,0.16225784930386616,0.1825234994967973,0.16268129351644028,0.5494533064631748,0.06732436000934709,0.08506777720835747,0.15318211482937558,0.18576598670986,0.07339842271782292,0.01954481800926745,0.05901748971193414,29,True,1,1
81,ok,0.6606300473213196,0.8138437867164612,0.6708084940910339,0.06500117276517309,0.18356528454727725,0.1993846664268473,0.20967211666671154,0.8143373546740681,0.8215837224217609,0.19417484211918434,0.20304878314219355,0.4272643255194207,0.439939634953463,0.054521832833370296,0.019883983854540262,0.11526328398705785,83,True,ok,0.16,0.52,61.90304347826087,0.004939898257172092,0.005379333931844334,0.12617170560720456,0.13325895574959343,0.0048951988183577625,0.10125000020135876,0.0533816052196145,0.05634454367043842,0.14962184783389168,0.1556180770605926,0.09501270507693087,0.012346805501852343,0.0,48,True,0,0
82,ok,0.9561522603034973,0.9003918766975403,0.7947465777397156,0.7147398348632734,0.888291386669167,0.6517148090433107,0.6793530408092818,0.9535622273620715,0.9607172380739131,0.5901089268453105,0.639383243605422,0.722305987628979,0.7927361023395204,0.4697529242120859,0.23346584262088416,0.6377818162430311,87,True,ok,0.79,0.69,75.53713725490196,0.535438893849953,0.5609383140697557,0.5567472086803832,0.6326495681692285,0.936680525389804,0.9560732686753207,0.3853353246764196,0.4121617611239773,0.5397984922097849,0.5510955093269496,0.34045248522359783,0.4158264881303581,0.5550786433310455,54,True,4,3
83,ok,0.8386567831039429,0.884560763835907,0.7337541580200195,0.44634561035221704,0.4664239394181601,0.4445432300539458,0.5323041419295556,0.9337976772068138,0.9364668083100202,0.4395808752248485,0.4629427952989014,0.6537603050166673,0.6689362882931628,0.08228533325359327,0.16933605192823506,0.42676337911153656,35,True,ok,0.35,0.55,66.42138339920949,0.03611778462600717,0.0743510598122618,0.1814325717409529,0.20773419113764763,0.5491966710596697,0.7702162391543045,0.08383318236054307,0.13118513715110536,0.2001392291792741,0.28216543216310186,0.1456995766657646,0.019445154456982854,0.09941616766467065,65,True,1,1
84,ok,0.8434563875198364,0.8779743313789368,0.7111835479736328,0.4691891986274547,0.5645482278985103,0.43513149891760033,0.5677089380351908,0.9209677856668769,0.9436890993029108,0.40065733144687193,0.4928758642989015,0.6084114474964692,0.6663320634860332,0.1525547098392502,0.17198826513276427,0.4387776806224107,57,True,ok,0.2,0.5,60.43289575289575,0.0057900878715429266,0.015240411295807,0.14671640653504853,0.17165389239867404,0.06746616234503312,0.5790714933738018,0.05218493865144681,0.08669969083207091,0.13307788649436594,0.2030594579663145,0.05653320382908428,0.012218439466238337,0.0,44,True,1,1
85,ok,0.7717769145965576,0.7862908244132996,0.6733136773109436,0.23733141991146361,0.24797648543740772,0.2511883998266053,0.28077994128725237,0.8500487497006947,0.8646548544214634,0.23757004915983732,0.25694503779094924,0.46752022512405184,0.49040932774777746,0.07681312327939457,0.041446238202347066,0.21580115711648098,95,True,ok,0.26,0.53,61.74370833333333,0.006535486678241303,0.02346924784952366,0.14572366839886355,0.20619204069421054,0.26172343846544366,0.6653023437666923,0.06507420631232522,0.10334252068790784,0.1704561148462942,0.24045728166422442,0.05531971230676687,0.015337910043909598,0.05910256410256412,47,True,0,1
86,ok,0.9189586043357849,0.8381670713424683,0.8224164843559265,0.6421928654075277,0.7711517083871561,0.6008803044104587,0.7130870828979214,0.938756095386034,0.959105606817222,0.5074266196933914,0.545196789247947,0.6323710831202776,0.6985797394576484,0.46812131283898284,0.8106256630614148,0.641551558075083,53,True,ok,0.87,0.72,78.82972549019608,0.686357919700068,0.7195595141375315,0.6913636387444161,0.7228914976044999,0.9653321234661232,0.9682712401888146,0.4682295653768934,0.4876554750509107,0.5820987679468886,0.6150951399739313,0.42834803822294176,0.8294429553033837,0.6690456416808631,47,True,4,3
87,ok,0.9320465922355652,0.9300837516784668,0.7606114745140076,0.7803004627216283,0.8213497799431131,0.6896732357403953,0.7093488617028977,0.9613648931241532,0.9740389121601225,0.6455334357189367,0.6953484316272173,0.7796611846908372,0.8390353496137348,0.16877057666368514,0.3298739928981515,0.6784664159329218,54,True,ok,0.84,0.71,76.97360784313724,0.6372020022247608,0.7026316312281788,0.5952671659443516,0.6920649760964791,0.9366371241531375,0.9631238401022272,0.39825781663611004,0.4492994865092865,0.534672493721819,0.5698707478745312,0.2729409058913144,0.5338217035046536,0.5768142115203022,38,True,4,3
88,ok,0.9485480189323425,0.9392367601394653,0.7146744728088379,0.7812623254601196,0.8655376996447041,0.6959043560957838,0.7247147373580792,0.9602984859839372,0.9770642913991823,0.6501313753930841,0.7168814148027106,0.778874854222768,0.8561535528847263,0.192086937473512,0.37908003789684946,0.6928438037709839,56,True,ok,0.26,0.52,62.2737890625,0.006483648493197802,0.04709139131237834,0.15760856302093654,0.21784792345541762,0.22738839709123818,0.7304577281699173,0.06097932956287392,0.11415957108465341,0.15325436458631264,0.24903109903350953,0.05346996992800014,0.015632131851909908,0.03138095238095239,44,True,1,1
